CHROM	start	end	value
chr1H	134500001	134600000	4.15815545442106
chr1H	134520001	134620000	4.25385874609346
chr1H	134540001	134640000	4.16016611597542
chr1H	134560001	134660000	4.25385874609346
chr1H	134580001	134680000	4.20054738368142
chr1H	134600001	134700000	4.18957173626244
chr1H	134620001	134720000	4.10685475356338
chr1H	134640001	134740000	4.18442716387023
chr1H	134660001	134760000	4.18442716387023
chr1H	134680001	134780000	4.17149842881909
chr1H	134700001	134800000	4.18442716387023
chr1H	134720001	134820000	4.18442716387023
chr1H	134740001	134840000	4.22996107578372
chr1H	134760001	134860000	4.06463443241435
chr1H	134780001	134880000	4.04538387572542
chr1H	134800001	134900000	4.05348104171733
chr1H	134820001	134920000	4.03423048502841
chr1H	134840001	134940000	4.17926199789937
chr1H	134860001	134960000	4.03853062753276
chr1H	134880001	134980000	4.05923681308245
chr1H	134900001	135000000	4.04610088462395
chr1H	134920001	135020000	4.07477519766368
chr1H	134940001	135040000	4.06504465953297
chr1H	134960001	135060000	4.06504465953297
chr1H	134980001	135080000	4.06504465953297
chr1H	135000001	135100000	4.12239313814461
chr1H	135020001	135120000	4.16016611597542
chr1H	135040001	135140000	4.10685475356338
chr1H	135060001	135160000	4.25066726133341
chr1H	135080001	135180000	4.31847423347944
chr1H	135100001	135200000	4.34433170358172
chr1H	135120001	135220000	4.37750568456527
chr1H	135140001	135240000	4.53274584324245
chr1H	135160001	135260000	4.52177019582347
chr1H	135180001	135280000	4.27913438096579
chr1H	135200001	135300000	4.3339378913927
chr1H	135220001	135320000	4.34831892913946
chr1H	135240001	135340000	4.26939713067469
chr1H	135260001	135360000	4.33343710645615
chr1H	135280001	135380000	4.31670511067839
chr1H	135300001	135400000	4.28960924344822
chr1H	135320001	135420000	4.21608576826265
chr1H	135340001	135440000	4.29351541871255
chr1H	135360001	135460000	4.22676287886329
chr1H	135380001	135480000	4.25262034896557
chr1H	135400001	135500000	4.27913438096579
chr1H	135420001	135520000	4.29351541871255
chr1H	135440001	135540000	4.32839544860164
chr1H	135460001	135560000	4.37027022397741
chr1H	135480001	135580000	4.26765794861026
chr1H	135500001	135600000	4.19008553830341
chr1H	135520001	135620000	4.17570450055665
chr1H	135540001	135640000	4.12239313814461
chr1H	135560001	135660000	4.07723726719271
chr1H	135580001	135680000	4.06425681720136
chr1H	135600001	135700000	4.02227948279483
chr1H	135620001	135720000	3.91121476841303
chr1H	135640001	135740000	3.97017495331565
chr1H	135660001	135760000	4.04374992659294
chr1H	135680001	135780000	4.14806825086565
chr1H	135700001	135800000	4.2256406611725
chr1H	135720001	135820000	4.39328393393817
chr1H	135740001	135840000	4.43352244178721
chr1H	135760001	135860000	4.31351362591834
chr1H	135780001	135880000	4.34773709390951
chr1H	135800001	135900000	4.38496831094319
chr1H	135820001	135920000	4.34035080164942
chr1H	135840001	135940000	4.41496982511666
chr1H	135860001	135960000	4.41496982511666
chr1H	135880001	135980000	4.26939713067469
chr1H	135900001	136000000	4.25142673776904
chr1H	135920001	136020000	4.12239313814462
chr1H	135940001	136040000	4.10685475356338
chr1H	135960001	136060000	4.17570450055665
chr1H	135980001	136080000	4.17570450055665
chr1H	136000001	136100000	4.12239313814462
chr1H	136020001	136120000	4.17570450055665
chr1H	136040001	136140000	4.19996554845146
chr1H	136060001	136160000	4.18442716387023
chr1H	136080001	136180000	4.13164142242084
chr1H	136100001	136200000	4.14261706983982
chr1H	136120001	136220000	4.05211592448183
chr1H	136140001	136240000	4.11530729704192
chr1H	136160001	136260000	4.11726038467408
chr1H	136180001	136280000	4.16123770101797
chr1H	136200001	136300000	4.1509830677287
chr1H	136220001	136320000	4.13164142242084
chr1H	136240001	136340000	3.96122362088538
chr1H	136260001	136360000	3.93936358781264
chr1H	136280001	136380000	3.89434820812003
chr1H	136300001	136400000	3.74828640120811
chr1H	136320001	136420000	3.96423114081431
chr1H	136340001	136440000	3.99415056314231
chr1H	136360001	136460000	4.02127453659643
chr1H	136380001	136480000	4.02388418612653
chr1H	136400001	136500000	4.02388418612653
chr1H	136420001	136520000	4.01029888917746
chr1H	136440001	136540000	4.03853062753276
chr1H	136460001	136560000	4.06504465953297
chr1H	136480001	136580000	4.06504465953297
chr1H	136500001	136600000	4.10738037452603
chr1H	136520001	136620000	4.10738037452603
chr1H	136540001	136640000	4.05406901211399
chr1H	136560001	136660000	4.04114027706285
chr1H	136580001	136680000	4.27491200324455
chr1H	136600001	136700000	4.33716625816333
chr1H	136620001	136720000	4.35053742043109
chr1H	136640001	136740000	4.46005729647966
chr1H	136660001	136760000	4.40246649531697
chr1H	136680001	136780000	4.11783040098236
chr1H	136700001	136800000	4.05261670941837
chr1H	136720001	136820000	4.03317214957281
chr1H	136740001	136840000	4.10813491034957
chr1H	136760001	136860000	4.37114196210872
chr1H	136780001	136880000	4.4934293009508
chr1H	136800001	136900000	4.4983899085119
chr1H	136820001	136920000	4.89388411049433
chr1H	136840001	136940000	5.31460105490498
chr1H	136860001	136960000	5.2505906313252
chr1H	136880001	136980000	5.33691395577973
chr1H	136900001	137000000	5.39446020012464
chr1H	136920001	137020000	4.77227029596281
chr1H	136940001	137040000	4.46522149092557
chr1H	136960001	137060000	4.11415342068431
chr1H	136980001	137080000	4.07217608627778
chr1H	137000001	137100000	3.90027011166259
chr1H	137020001	137120000	4.11141749072564
chr1H	137040001	137140000	4.11141749072564
chr1H	137060001	137160000	4.16472885313768
chr1H	137080001	137180000	4.26765794861026
chr1H	137100001	137200000	4.24230126344452
chr1H	137120001	137220000	4.23773852628227
chr1H	137140001	137240000	4.19996554845146
chr1H	137160001	137260000	4.19996554845146
chr1H	137180001	137280000	4.19996554845146
chr1H	137200001	137300000	4.19996554845146
chr1H	137220001	137320000	4.08058304411421
chr1H	137240001	137340000	4.08058304411421
chr1H	137260001	137360000	4.11835602194501
chr1H	137280001	137380000	4.06504465953297
chr1H	137300001	137400000	4.13643604154874
chr1H	137320001	137420000	4.1557776868566
chr1H	137340001	137440000	4.13643604154874
chr1H	137360001	137460000	4.21400845185559
chr1H	137380001	137480000	4.21400845185559
chr1H	137400001	137500000	4.06504465953297
chr1H	137420001	137520000	4.06504465953297
chr1H	137440001	137540000	4.24752056718177
chr1H	137460001	137560000	4.23570462214733
chr1H	137480001	137580000	4.21544101128207
chr1H	137500001	137600000	4.14217304454233
chr1H	137520001	137620000	4.2036696230654
chr1H	137540001	137640000	4.02407348478174
chr1H	137560001	137660000	4.05211592448183
chr1H	137580001	137680000	4.06765430906306
chr1H	137600001	137700000	4.08058304411421
chr1H	137620001	137720000	4.08058304411421
chr1H	137640001	137740000	4.17570450055665
chr1H	137660001	137760000	4.17570450055665
chr1H	137680001	137780000	4.17570450055665
chr1H	137700001	137800000	4.15238866547687
chr1H	137720001	137820000	4.23773852628227
chr1H	137740001	137840000	4.12880604840134
chr1H	137760001	137860000	4.10685475356338
chr1H	137780001	137880000	4.04950627495173
chr1H	137800001	137900000	4.03853062753276
chr1H	137820001	137920000	4.03853062753276
chr1H	137840001	137940000	4.03056250004272
chr1H	137860001	137960000	3.98470682273464
chr1H	137880001	137980000	3.88910345070815
chr1H	137900001	138000000	3.88414284314704
chr1H	137920001	138020000	3.80397391337611
chr1H	137940001	138040000	3.55631675998146
chr1H	137960001	138060000	3.62549521364328
chr1H	137980001	138080000	3.93480232326686
chr1H	138000001	138100000	3.99798056576094
chr1H	138020001	138120000	4.12239313814461
chr1H	138040001	138140000	4.17570450055665
chr1H	138060001	138160000	4.26350967990848
chr1H	138080001	138180000	4.16472885313767
chr1H	138100001	138200000	4.26939713067469
chr1H	138120001	138220000	4.2532769108635
chr1H	138140001	138240000	4.19996554845146
chr1H	138160001	138260000	4.21094119587044
chr1H	138180001	138280000	4.21094119587044
chr1H	138200001	138300000	4.13336878556359
chr1H	138220001	138320000	4.2247198048086
chr1H	138240001	138340000	4.28811578156824
chr1H	138260001	138360000	4.34251070825695
chr1H	138280001	138380000	4.34251070825695
chr1H	138300001	138400000	4.33131197857336
chr1H	138320001	138420000	4.22225002588886
chr1H	138340001	138440000	4.31612767981925
chr1H	138360001	138460000	4.22577986482257
chr1H	138380001	138480000	4.22577986482257
chr1H	138400001	138500000	4.22577986482257
chr1H	138420001	138520000	4.22577986482257
chr1H	138440001	138540000	4.11871069667333
chr1H	138460001	138560000	4.11871069667333
chr1H	138480001	138580000	4.12990942635692
chr1H	138500001	138600000	4.12990942635692
chr1H	138520001	138620000	4.17309485102656
chr1H	138540001	138640000	4.14919046855644
chr1H	138560001	138660000	4.0958791061444
chr1H	138580001	138680000	4.05406901211399
chr1H	138600001	138700000	4.05406901211399
chr1H	138620001	138720000	4.14261706983982
chr1H	138640001	138740000	4.18442716387023
chr1H	138660001	138760000	4.18442716387023
chr1H	138680001	138780000	4.18442716387023
chr1H	138700001	138800000	4.18442716387023
chr1H	138720001	138820000	4.18442716387023
chr1H	138740001	138840000	4.18442716387023
chr1H	138760001	138860000	4.18442716387023
chr1H	138780001	138880000	4.23773852628227
chr1H	138800001	138900000	4.2532769108635
chr1H	138820001	138920000	4.28620385312044
chr1H	138840001	138940000	4.26641978059596
chr1H	138860001	138960000	4.27522820570146
chr1H	138880001	138980000	4.25968982112022
chr1H	138900001	139000000	4.26641978059596
chr1H	138920001	139020000	4.18203164902145
chr1H	138940001	139040000	4.04950627495174
chr1H	138960001	139060000	4.06960739669523
chr1H	138980001	139080000	4.06960739669523
chr1H	139000001	139100000	4.06960739669523
chr1H	139020001	139120000	4.05406901211399
chr1H	139040001	139140000	4.05406901211399
chr1H	139060001	139160000	4.08295037109326
chr1H	139080001	139180000	4.45584884749883
chr1H	139100001	139200000	4.44748284960994
chr1H	139120001	139220000	4.5392596506878
chr1H	139140001	139240000	4.59285295185656
chr1H	139160001	139260000	4.46443470447885
chr1H	139180001	139280000	4.10685475356338
chr1H	139200001	139300000	4.23773852628227
chr1H	139220001	139320000	4.18442716387023
chr1H	139240001	139340000	4.23773852628227
chr1H	139260001	139360000	4.29417198061048
chr1H	139280001	139380000	4.32002945071276
chr1H	139300001	139400000	4.32002945071276
chr1H	139320001	139420000	4.39110263428682
chr1H	139340001	139440000	4.40548367203357
chr1H	139360001	139460000	4.26857878257206
chr1H	139380001	139480000	4.29106766014074
chr1H	139400001	139500000	4.28182413970608
chr1H	139420001	139520000	4.39417460644753
chr1H	139440001	139540000	4.40515025386651
chr1H	139460001	139560000	4.40214273393757
chr1H	139480001	139580000	4.34733922351066
chr1H	139500001	139600000	4.50903213776382
chr1H	139520001	139620000	4.45586489486363
chr1H	139540001	139640000	4.47082613814507
chr1H	139560001	139660000	4.42634847623002
chr1H	139580001	139680000	4.41532892622136
chr1H	139600001	139700000	4.30801196477981
chr1H	139620001	139720000	4.2532769108635
chr1H	139640001	139740000	4.27522820570146
chr1H	139660001	139760000	4.31720589561493
chr1H	139680001	139780000	4.33654754092279
chr1H	139700001	139800000	4.3204273211116
chr1H	139720001	139820000	4.4105100024921
chr1H	139740001	139840000	4.35135788958425
chr1H	139760001	139860000	4.36657922494647
chr1H	139780001	139880000	4.18442716387023
chr1H	139800001	139900000	4.14261706983982
chr1H	139820001	139920000	4.15815545442106
chr1H	139840001	139940000	4.14261706983982
chr1H	139860001	139960000	4.16456836467778
chr1H	139880001	139980000	4.14261706983982
chr1H	139900001	140000000	4.06504465953297
chr1H	139920001	140020000	4.04478104866771
chr1H	139940001	140040000	4.06504465953297
chr1H	139960001	140060000	4.04114027706285
chr1H	139980001	140080000	4.04114027706285
chr1H	140000001	140100000	4.05406901211399
chr1H	140020001	140120000	4.02114206985706
chr1H	140040001	140140000	4.02114206985706
chr1H	140060001	140160000	4.05406901211399
chr1H	140080001	140180000	4.10685475356338
chr1H	140100001	140200000	4.18442716387023
chr1H	140120001	140220000	4.23079527888733
chr1H	140140001	140240000	4.39458540496156
chr1H	140160001	140260000	4.45821585289464
chr1H	140180001	140280000	4.42873276327141
chr1H	140200001	140300000	4.42873276327141
chr1H	140220001	140320000	4.42873276327141
chr1H	140240001	140340000	4.42873276327141
chr1H	140260001	140360000	4.41496982511666
chr1H	140280001	140380000	4.37628653450094
chr1H	140300001	140400000	4.34462793010851
chr1H	140320001	140420000	4.34462793010851
chr1H	140340001	140440000	4.42824734493981
chr1H	140360001	140460000	4.43473783072383
chr1H	140380001	140480000	4.56542103527426
chr1H	140400001	140500000	4.54607938996639
chr1H	140420001	140520000	4.56542103527426
chr1H	140440001	140540000	4.49910482812976
chr1H	140460001	140560000	4.38124587139639
chr1H	140480001	140580000	4.32361880587165
chr1H	140500001	140600000	4.3048292756929
chr1H	140520001	140620000	4.3048292756929
chr1H	140540001	140640000	4.35468684947975
chr1H	140560001	140660000	4.40847920305961
chr1H	140580001	140680000	4.34366729947109
chr1H	140600001	140700000	4.23511996714078
chr1H	140620001	140720000	3.9312513968911
chr1H	140640001	140740000	3.85461292221443
chr1H	140660001	140760000	3.99559655478519
chr1H	140680001	140780000	3.98077868949826
chr1H	140700001	140800000	4.10606914594612
chr1H	140720001	140820000	4.34753761739544
chr1H	140740001	140840000	4.26622333787529
chr1H	140760001	140860000	4.19651402932317
chr1H	140780001	140880000	4.24203863718486
chr1H	140800001	140900000	4.25003863718486
chr1H	140820001	140920000	4.2390190871762
chr1H	140840001	140940000	4.29684025154354
chr1H	140860001	140960000	4.29684025154354
chr1H	140880001	140980000	4.23447198487593
chr1H	140900001	141000000	4.19150150498162
chr1H	140920001	141020000	4.22623835879378
chr1H	140940001	141040000	4.15453669491664
chr1H	140960001	141060000	4.19651402932317
chr1H	140980001	141080000	4.19996554845146
chr1H	141000001	141100000	4.16888877928899
chr1H	141020001	141120000	4.18442716387023
chr1H	141040001	141140000	4.10685475356338
chr1H	141060001	141160000	3.80184480234676
chr1H	141080001	141180000	3.97229053006958
chr1H	141100001	141200000	3.89989620917171
chr1H	141120001	141220000	4.06504465953297
chr1H	141140001	141240000	4.06504465953297
chr1H	141160001	141260000	4.10685475356338
chr1H	141180001	141280000	5.47002810140652
chr1H	141200001	141300000	5.55991070317413
chr1H	141220001	141320000	5.43643650389732
chr1H	141240001	141340000	5.39314591930157
chr1H	141260001	141360000	5.47939044459417
chr1H	141280001	141380000	4.19115712334597
chr1H	141300001	141400000	4.2980781558748
chr1H	141320001	141420000	4.28597891242876
chr1H	141340001	141440000	4.28597891242876
chr1H	141360001	141460000	4.39409378526771
chr1H	141380001	141480000	4.38612565777767
chr1H	141400001	141500000	4.28620385312044
chr1H	141420001	141520000	4.27522820570146
chr1H	141440001	141540000	4.22191684328942
chr1H	141460001	141560000	4.15815545442105
chr1H	141480001	141580000	4.19996554845146
chr1H	141500001	141600000	4.2477743133917
chr1H	141520001	141620000	4.22582301855375
chr1H	141540001	141640000	4.26282422349482
chr1H	141560001	141660000	4.30108567580374
chr1H	141580001	141680000	4.30108567580374
chr1H	141600001	141700000	4.22582301855375
chr1H	141620001	141720000	4.30108567580374
chr1H	141640001	141740000	4.47375423747588
chr1H	141660001	141760000	4.48172236496592
chr1H	141680001	141780000	4.53315065491525
chr1H	141700001	141800000	4.53503929031564
chr1H	141720001	141820000	4.49538238858297
chr1H	141740001	141840000	4.40536543009989
chr1H	141760001	141860000	4.28285132521634
chr1H	141780001	141880000	4.32435009443756
chr1H	141800001	141900000	4.3695492098477
chr1H	141820001	141920000	4.31905606870939
chr1H	141840001	141940000	4.4168571898514
chr1H	141860001	141960000	4.51544504802054
chr1H	141880001	141980000	4.51544504802054
chr1H	141900001	142000000	4.48635982879615
chr1H	141920001	142020000	4.55723267859105
chr1H	141940001	142040000	4.49465110001706
chr1H	141960001	142060000	4.37000543796648
chr1H	141980001	142080000	4.32002945071276
chr1H	142000001	142100000	4.32002945071276
chr1H	142020001	142120000	4.24870091080426
chr1H	142040001	142140000	4.27829408335033
chr1H	142060001	142160000	4.26121548615187
chr1H	142080001	142180000	4.29525460077698
chr1H	142100001	142200000	4.27913438096579
chr1H	142120001	142220000	4.20797488091566
chr1H	142140001	142240000	4.22249867851937
chr1H	142160001	142260000	4.12239313814462
chr1H	142180001	142280000	4.20637845870818
chr1H	142200001	142300000	4.08699595437093
chr1H	142220001	142320000	4.13164142242084
chr1H	142240001	142340000	4.05406901211399
chr1H	142260001	142360000	3.98782891465081
chr1H	142280001	142380000	4.04114027706285
chr1H	142300001	142400000	3.99528459975478
chr1H	142320001	142420000	3.92759219959598
chr1H	142340001	142440000	3.96503329951763
chr1H	142360001	142460000	4.03317214957281
chr1H	142380001	142480000	3.98782891465081
chr1H	142400001	142500000	4.07414194598776
chr1H	142420001	142520000	4.17561873876473
chr1H	142440001	142540000	4.2706654685392
chr1H	142460001	142560000	4.32524874977295
chr1H	142480001	142580000	4.32524874977295
chr1H	142500001	142600000	4.45180294263792
chr1H	142520001	142620000	4.35784227386282
chr1H	142540001	142640000	4.44789676737359
chr1H	142560001	142660000	4.4627785900569
chr1H	142580001	142680000	4.4627785900569
chr1H	142600001	142700000	4.44789676737359
chr1H	142620001	142720000	4.46556588079267
chr1H	142640001	142740000	4.45459023337369
chr1H	142660001	142760000	4.35588918623066
chr1H	142680001	142780000	4.3339378913927
chr1H	142700001	142800000	4.33003171612837
chr1H	142720001	142820000	4.27522820570146
chr1H	142740001	142840000	4.26620564591464
chr1H	142760001	142860000	4.28359420359034
chr1H	142780001	142880000	4.28359420359034
chr1H	142800001	142900000	4.25035071379039
chr1H	142820001	142920000	4.16315003704682
chr1H	142840001	142940000	4.18442716387023
chr1H	142860001	142960000	4.13164142242084
chr1H	142880001	142980000	4.05042633344256
chr1H	142900001	143000000	4.10178498614339
chr1H	142920001	143020000	4.14717980700208
chr1H	142940001	143040000	4.26417312011599
chr1H	142960001	143060000	4.29585495308466
chr1H	142980001	143080000	4.31695886156538
chr1H	143000001	143100000	4.35588918623066
chr1H	143020001	143120000	4.42409529944118
chr1H	143040001	143140000	4.27522820570146
chr1H	143060001	143160000	4.34100736354735
chr1H	143080001	143180000	4.39309325694668
chr1H	143100001	143200000	4.31905606870939
chr1H	143120001	143220000	4.47520654017149
chr1H	143140001	143240000	4.47520654017149
chr1H	143160001	143260000	4.46423089275252
chr1H	143180001	143280000	4.50106401027378
chr1H	143200001	143300000	4.50106401027378
chr1H	143220001	143320000	4.2532769108635
chr1H	143240001	143340000	4.2532769108635
chr1H	143260001	143360000	4.2532769108635
chr1H	143280001	143380000	4.12239313814461
chr1H	143300001	143400000	4.10685475356338
chr1H	143320001	143420000	4.2532769108635
chr1H	143340001	143440000	4.2532769108635
chr1H	143360001	143460000	4.2532769108635
chr1H	143380001	143480000	4.2532769108635
chr1H	143400001	143500000	4.2532769108635
chr1H	143420001	143520000	4.19996554845146
chr1H	143440001	143540000	4.03657753990059
chr1H	143460001	143560000	4.04365939466662
chr1H	143480001	143580000	4.03263984465796
chr1H	143500001	143600000	4.12154209461469
chr1H	143520001	143620000	4.21186779328299
chr1H	143540001	143640000	4.19893905823185
chr1H	143560001	143660000	4.19996554845146
chr1H	143580001	143680000	4.19996554845146
chr1H	143600001	143700000	4.19996554845146
chr1H	143620001	143720000	4.22832975354614
chr1H	143640001	143740000	4.33322853471252
chr1H	143660001	143760000	4.38124587139639
chr1H	143680001	143780000	4.37027022397741
chr1H	143700001	143800000	4.38319895902856
chr1H	143720001	143820000	4.52713561505738
chr1H	143740001	143840000	4.42235611737675
chr1H	143760001	143860000	4.40797507962999
chr1H	143780001	143880000	4.27913438096579
chr1H	143800001	143900000	4.29351541871255
chr1H	143820001	143920000	4.24973905379634
chr1H	143840001	143940000	4.24973905379634
chr1H	143860001	143960000	4.31127723987456
chr1H	143880001	143980000	4.21434658619822
chr1H	143900001	144000000	4.17345151645125
chr1H	143920001	144020000	4.26425255828248
chr1H	143940001	144040000	4.23773852628227
chr1H	143960001	144060000	4.10685475356338
chr1H	143980001	144080000	4.30108567580374
chr1H	144000001	144100000	4.48172236496592
chr1H	144020001	144120000	4.47375423747588
chr1H	144040001	144140000	4.48813527522264
chr1H	144060001	144160000	4.48172236496592
chr1H	144080001	144180000	4.34100736354735
chr1H	144100001	144200000	4.34100736354735
chr1H	144120001	144220000	4.33281900686414
chr1H	144140001	144240000	4.33281900686414
chr1H	144160001	144260000	4.41496982511666
chr1H	144180001	144280000	4.34770082954745
chr1H	144200001	144300000	4.19996554845146
chr1H	144220001	144320000	4.18442716387023
chr1H	144240001	144340000	4.23951123004052
chr1H	144260001	144360000	4.12239313814462
chr1H	144280001	144380000	4.05667866164409
chr1H	144300001	144400000	4.06960739669523
chr1H	144320001	144420000	4.09458397338329
chr1H	144340001	144440000	4.14362494465696
chr1H	144360001	144460000	4.24230126344452
chr1H	144380001	144480000	4.24230126344452
chr1H	144400001	144500000	4.27863359602924
chr1H	144420001	144520000	4.26765794861026
chr1H	144440001	144540000	4.27522820570146
chr1H	144460001	144560000	4.30108567580374
chr1H	144480001	144580000	4.30428387272417
chr1H	144500001	144600000	4.29246792768973
chr1H	144520001	144620000	4.2321282980972
chr1H	144540001	144640000	4.25497153611016
chr1H	144560001	144660000	4.18076331115694
chr1H	144580001	144680000	4.16110461663006
chr1H	144600001	144700000	3.94804261224078
chr1H	144620001	144720000	3.91511566998384
chr1H	144640001	144740000	3.92498255006588
chr1H	144660001	144760000	3.99415056314231
chr1H	144680001	144780000	3.99415056314231
chr1H	144700001	144800000	4.04114027706285
chr1H	144720001	144820000	4.13425107195094
chr1H	144740001	144840000	4.089680330569
chr1H	144760001	144860000	4.04114027706285
chr1H	144780001	144880000	4.2532769108635
chr1H	144800001	144900000	4.24549946036495
chr1H	144820001	144920000	4.2532769108635
chr1H	144840001	144940000	4.23773852628227
chr1H	144860001	144960000	4.23773852628227
chr1H	144880001	144980000	4.16456836467778
chr1H	144900001	145000000	4.15323605183411
chr1H	144920001	145020000	4.21787972708981
chr1H	144940001	145040000	4.21787972708981
chr1H	144960001	145060000	4.21787972708981
chr1H	144980001	145080000	4.25968982112022
chr1H	145000001	145100000	4.23773852628227
chr1H	145020001	145120000	4.27700365212794
chr1H	145040001	145140000	4.31578985728137
chr1H	145060001	145160000	4.3313282418626
chr1H	145080001	145180000	4.31021115012826
chr1H	145100001	145200000	4.32915492503728
chr1H	145120001	145220000	4.27135693046724
chr1H	145140001	145240000	4.23773852628227
chr1H	145160001	145260000	4.4065675959927
chr1H	145180001	145280000	4.49647958298265
chr1H	145200001	145300000	4.35234592079574
chr1H	145220001	145320000	4.40741361671368
chr1H	145240001	145340000	4.62882382529064
chr1H	145260001	145360000	4.52601673052882
chr1H	145280001	145380000	4.58448409366902
chr1H	145300001	145400000	4.60286328909566
chr1H	145320001	145420000	4.55070592167448
chr1H	145340001	145440000	4.23104231761394
chr1H	145360001	145460000	4.08295037109326
chr1H	145380001	145480000	4.20039842188221
chr1H	145400001	145500000	4.11503839407102
chr1H	145420001	145520000	4.14529189225203
chr1H	145440001	145540000	4.14790154178212
chr1H	145460001	145560000	4.14350551370339
chr1H	145480001	145580000	4.05667866164409
chr1H	145500001	145600000	4.05924863289816
chr1H	145520001	145620000	4.25349765377448
chr1H	145540001	145640000	4.34123865104233
chr1H	145560001	145660000	4.46897127112045
chr1H	145580001	145680000	4.49179174579105
chr1H	145600001	145700000	4.51290883752539
chr1H	145620001	145720000	4.41057425873729
chr1H	145640001	145740000	4.37628653450094
chr1H	145660001	145760000	4.42750068976896
chr1H	145680001	145780000	4.44303907435019
chr1H	145700001	145800000	4.44303907435019
chr1H	145720001	145820000	4.44303907435019
chr1H	145740001	145840000	4.37483296113967
chr1H	145760001	145860000	4.26574470629735
chr1H	145780001	145880000	4.19996554845146
chr1H	145800001	145900000	4.15815545442106
chr1H	145820001	145920000	4.17313302794214
chr1H	145840001	145940000	4.25485945440358
chr1H	145860001	145960000	4.15746983705905
chr1H	145880001	145980000	4.21120940318524
chr1H	145900001	146000000	4.21120940318524
chr1H	145920001	146020000	4.26960502075248
chr1H	145940001	146040000	4.11035646803275
chr1H	145960001	146060000	4.24229151603452
chr1H	145980001	146080000	4.22692925985586
chr1H	146000001	146100000	4.14354788372146
chr1H	146020001	146120000	4.13708346414541
chr1H	146040001	146140000	4.12142027326232
chr1H	146060001	146160000	4.06361116430038
chr1H	146080001	146180000	4.10575708237923
chr1H	146100001	146200000	4.07927435518347
chr1H	146120001	146220000	4.07927435518347
chr1H	146140001	146240000	4.21295064073075
chr1H	146160001	146260000	4.20659094317494
chr1H	146180001	146280000	4.19123953696945
chr1H	146200001	146300000	4.26384565124159
chr1H	146220001	146320000	4.39498426091264
chr1H	146240001	146340000	4.41496982511666
chr1H	146260001	146360000	4.30808042129042
chr1H	146280001	146380000	4.30808042129042
chr1H	146300001	146400000	4.21983281472198
chr1H	146320001	146420000	4.21983281472198
chr1H	146340001	146440000	4.2881569407526
chr1H	146360001	146460000	4.26765794861026
chr1H	146380001	146480000	4.26805581900911
chr1H	146400001	146500000	4.23264457500247
chr1H	146420001	146520000	4.24562502499382
chr1H	146440001	146540000	4.24562502499382
chr1H	146460001	146560000	4.26766412501112
chr1H	146480001	146580000	4.30148528937846
chr1H	146500001	146600000	4.32184335944517
chr1H	146520001	146620000	4.32184335944517
chr1H	146540001	146640000	4.32184335944517
chr1H	146560001	146660000	4.32184335944517
chr1H	146580001	146680000	4.32184335944517
chr1H	146600001	146700000	4.29989206460721
chr1H	146620001	146720000	4.19996554845146
chr1H	146640001	146740000	4.1187126873697
chr1H	146660001	146760000	4.08295037109326
chr1H	146680001	146780000	4.10685475356338
chr1H	146700001	146800000	4.09392601851224
chr1H	146720001	146820000	4.18442716387023
chr1H	146740001	146840000	4.2155039330327
chr1H	146760001	146860000	4.20753580554266
chr1H	146780001	146880000	4.24292827314078
chr1H	146800001	146900000	4.12996339523581
chr1H	146820001	146920000	4.13423378637418
chr1H	146840001	146940000	4.36100792076667
chr1H	146860001	146960000	4.21903707392429
chr1H	146880001	146980000	4.1881941602348
chr1H	146900001	147000000	4.1881941602348
chr1H	146920001	147020000	4.20753580554266
chr1H	146940001	147040000	4.20753580554266
chr1H	146960001	147060000	4.12996339523581
chr1H	146980001	147080000	4.12996339523581
chr1H	147000001	147100000	4.20753580554266
chr1H	147020001	147120000	4.2608471679547
chr1H	147040001	147140000	4.2608471679547
chr1H	147060001	147160000	4.2608471679547
chr1H	147080001	147180000	4.20753580554266
chr1H	147100001	147200000	4.16572571151225
chr1H	147120001	147220000	4.13464894234978
chr1H	147140001	147240000	4.13464894234978
chr1H	147160001	147260000	4.11530729704192
chr1H	147180001	147280000	4.02675923931609
chr1H	147200001	147300000	4.19550595494049
chr1H	147220001	147320000	4.28016558468632
chr1H	147240001	147340000	4.29591116267491
chr1H	147260001	147360000	4.35086412643777
chr1H	147280001	147380000	4.38458680949239
chr1H	147300001	147400000	4.28660172351928
chr1H	147320001	147420000	4.25628443079244
chr1H	147340001	147440000	4.24530878337346
chr1H	147360001	147460000	4.06163926920519
chr1H	147380001	147480000	4.15676072564764
chr1H	147400001	147500000	4.15219798848538
chr1H	147420001	147520000	4.02322138224893
chr1H	147440001	147540000	4.03773488673507
chr1H	147460001	147560000	3.87462520721616
chr1H	147480001	147580000	3.87462520721616
chr1H	147500001	147600000	3.87240671592453
chr1H	147520001	147620000	3.99383229705916
chr1H	147540001	147640000	4.02936888884618
chr1H	147560001	147660000	4.02936888884618
chr1H	147580001	147680000	4.02936888884618
chr1H	147600001	147700000	4.04229762389733
chr1H	147620001	147720000	4.04229762389733
chr1H	147640001	147740000	4.04229762389733
chr1H	147660001	147760000	4.04229762389733
chr1H	147680001	147780000	4.04229762389733
chr1H	147700001	147800000	4.06163926920519
chr1H	147720001	147820000	4.06163926920519
chr1H	147740001	147840000	4.20288180661518
chr1H	147760001	147860000	4.19656015812368
chr1H	147780001	147880000	4.25136366855059
chr1H	147800001	147900000	4.33906930988596
