CHROM	start	end	value
chr1H	97240001	97340000	0.155844155844156
chr1H	97260001	97360000	0.155844155844156
chr1H	97280001	97380000	0.155844155844156
chr1H	97300001	97400000	0.155844155844156
chr1H	97320001	97420000	0.155844155844156
chr1H	97340001	97440000	0.155844155844156
chr1H	97360001	97460000	0.155844155844156
chr1H	97380001	97480000	0.155844155844156
chr1H	97400001	97500000	0.155844155844156
chr1H	97420001	97520000	0.155844155844156
chr1H	97440001	97540000	0.155844155844156
chr1H	97460001	97560000	0.155844155844156
chr1H	97480001	97580000	0.155844155844156
chr1H	97500001	97600000	0.155844155844156
chr1H	97520001	97620000	0.155844155844156
chr1H	97540001	97640000	0.155844155844156
chr1H	97560001	97660000	0.155844155844156
chr1H	97580001	97680000	0.155844155844156
chr1H	97600001	97700000	0.155844155844156
chr1H	97620001	97720000	0.155844155844156
chr1H	97640001	97740000	0.155844155844156
chr1H	97660001	97760000	0.155844155844156
chr1H	97680001	97780000	0.155844155844156
chr1H	97700001	97800000	0.155844155844156
chr1H	97720001	97820000	0.155844155844156
chr1H	97740001	97840000	0.155844155844156
chr1H	97760001	97860000	0.155844155844156
chr1H	97780001	97880000	0.155844155844156
chr1H	97800001	97900000	0.155844155844156
chr1H	97820001	97920000	0.155844155844156
chr1H	97840001	97940000	0.155844155844156
chr1H	97860001	97960000	0.155844155844156
chr1H	97880001	97980000	0.155844155844156
chr1H	97900001	98000000	0.155844155844156
chr1H	97920001	98020000	0.155844155844156
chr1H	97940001	98040000	0.155844155844156
chr1H	97960001	98060000	0.155844155844156
chr1H	97980001	98080000	0.155844155844156
chr1H	98000001	98100000	0.155844155844156
chr1H	98020001	98120000	0.155844155844156
chr1H	98040001	98140000	0.155844155844156
chr1H	98060001	98160000	0.155844155844156
chr1H	98080001	98180000	0.155844155844156
chr1H	98100001	98200000	0.155844155844156
chr1H	98120001	98220000	0.155844155844156
chr1H	98140001	98240000	0.155844155844156
chr1H	98160001	98260000	0.155844155844156
chr1H	98180001	98280000	0.155844155844156
chr1H	98200001	98300000	0.155844155844156
chr1H	98220001	98320000	0.155844155844156
chr1H	98240001	98340000	0.155844155844156
chr1H	98260001	98360000	0.155844155844156
chr1H	98280001	98380000	0.155844155844156
chr1H	98300001	98400000	0.155844155844156
chr1H	98320001	98420000	0.155844155844156
chr1H	98340001	98440000	0.155844155844156
chr1H	98360001	98460000	0.155844155844156
chr1H	98380001	98480000	0.155844155844156
chr1H	98400001	98500000	0.155844155844156
chr1H	98420001	98520000	0.155844155844156
chr1H	98440001	98540000	0.155844155844156
chr1H	98460001	98560000	0.155844155844156
chr1H	98480001	98580000	0.155844155844156
chr1H	98500001	98600000	0.155844155844156
chr1H	98520001	98620000	0.155844155844156
chr1H	98540001	98640000	0.155844155844156
chr1H	98560001	98660000	0.155844155844156
chr1H	98580001	98680000	0.155844155844156
chr1H	98600001	98700000	0.155844155844156
chr1H	98620001	98720000	0.155844155844156
chr1H	98640001	98740000	0.155844155844156
chr1H	98660001	98760000	0.155844155844156
chr1H	98680001	98780000	0.155844155844156
chr1H	98700001	98800000	0.155844155844156
chr1H	98720001	98820000	0.155844155844156
chr1H	98740001	98840000	0.155844155844156
chr1H	98760001	98860000	0.155844155844156
chr1H	98780001	98880000	0.155844155844156
chr1H	98800001	98900000	0.116883116883117
chr1H	98820001	98920000	0.116883116883117
chr1H	98840001	98940000	0.116883116883117
chr1H	98860001	98960000	0.116883116883117
chr1H	98880001	98980000	0.116883116883117
chr1H	98900001	99000000	0.116883116883117
chr1H	98920001	99020000	0.116883116883117
chr1H	98940001	99040000	0.116883116883117
chr1H	98960001	99060000	0.116883116883117
chr1H	98980001	99080000	0.116883116883117
chr1H	99000001	99100000	0.116883116883117
chr1H	99020001	99120000	0.0649350649350649
chr1H	99040001	99140000	0.0649350649350649
chr1H	99060001	99160000	0.0649350649350649
chr1H	99080001	99180000	0.0649350649350649
chr1H	99100001	99200000	0.0649350649350649
chr1H	99120001	99220000	0.0649350649350649
chr1H	99140001	99240000	0.0649350649350649
chr1H	99160001	99260000	0.0649350649350649
chr1H	99180001	99280000	0.0649350649350649
chr1H	99200001	99300000	0.0649350649350649
chr1H	99220001	99320000	0.0649350649350649
chr1H	99240001	99340000	0.0649350649350649
chr1H	99260001	99360000	0.0649350649350649
chr1H	99280001	99380000	0.0649350649350649
chr1H	99300001	99400000	0.0649350649350649
chr1H	99320001	99420000	0.0649350649350649
chr1H	99340001	99440000	0.0649350649350649
chr1H	99360001	99460000	0.0649350649350649
chr1H	99380001	99480000	0.0649350649350649
chr1H	99400001	99500000	0.0649350649350649
chr1H	99420001	99520000	0
chr1H	99440001	99540000	0
chr1H	99460001	99560000	0
chr1H	99480001	99580000	0
chr1H	99500001	99600000	0
chr1H	99520001	99620000	0
chr1H	99540001	99640000	0
chr1H	99560001	99660000	0
chr1H	99580001	99680000	0
chr1H	99600001	99700000	0
chr1H	99620001	99720000	0
chr1H	99640001	99740000	0
chr1H	99660001	99760000	0
chr1H	99680001	99780000	0
chr1H	99700001	99800000	0
chr1H	99720001	99820000	0
chr1H	99740001	99840000	0
chr1H	99760001	99860000	0
chr1H	99780001	99880000	0
chr1H	99800001	99900000	0
chr1H	99820001	99920000	0
chr1H	99840001	99940000	0.168831168831169
chr1H	99860001	99960000	0.168831168831169
chr1H	99880001	99980000	0.168831168831169
chr1H	99900001	100000000	0.168831168831169
chr1H	99920001	100020000	0.168831168831169
chr1H	99940001	100040000	0
chr1H	99960001	100060000	0
chr1H	99980001	100080000	0
chr1H	100000001	100100000	0
chr1H	100020001	100120000	0
chr1H	100040001	100140000	0
chr1H	100060001	100160000	0
chr1H	100080001	100180000	0
chr1H	100100001	100200000	0
chr1H	100120001	100220000	0
chr1H	100140001	100240000	0
chr1H	100160001	100260000	0
chr1H	100180001	100280000	0
chr1H	100200001	100300000	0
chr1H	100220001	100320000	0
chr1H	100240001	100340000	0
chr1H	100260001	100360000	0
chr1H	100280001	100380000	0
chr1H	100300001	100400000	0
chr1H	100320001	100420000	0
chr1H	100340001	100440000	0
chr1H	100360001	100460000	0
chr1H	100380001	100480000	0
chr1H	100400001	100500000	0
chr1H	100420001	100520000	0
chr1H	100440001	100540000	0
chr1H	100460001	100560000	0
chr1H	100480001	100580000	0
chr1H	100500001	100600000	0
chr1H	100520001	100620000	0
chr1H	100540001	100640000	0
chr1H	100560001	100660000	0
chr1H	100580001	100680000	0
chr1H	100600001	100700000	0
chr1H	100620001	100720000	0
chr1H	100640001	100740000	0
chr1H	100660001	100760000	0
chr1H	100680001	100780000	0
chr1H	100700001	100800000	0
chr1H	100720001	100820000	0
chr1H	100740001	100840000	0
chr1H	100760001	100860000	0
chr1H	100780001	100880000	0
chr1H	100800001	100900000	0
chr1H	100820001	100920000	0
chr1H	100840001	100940000	0
chr1H	100860001	100960000	0
chr1H	100880001	100980000	0
chr1H	100900001	101000000	0
chr1H	100920001	101020000	0
chr1H	100940001	101040000	0
chr1H	100960001	101060000	0
chr1H	100980001	101080000	0
chr1H	101000001	101100000	0
chr1H	101020001	101120000	0
chr1H	101040001	101140000	0
chr1H	101060001	101160000	0
chr1H	101080001	101180000	0
chr1H	101100001	101200000	0
chr1H	101120001	101220000	0
chr1H	101140001	101240000	0
chr1H	101160001	101260000	0
chr1H	101180001	101280000	0
chr1H	101200001	101300000	0
chr1H	101220001	101320000	0
chr1H	101240001	101340000	0
chr1H	101260001	101360000	0
chr1H	101280001	101380000	0
chr1H	101300001	101400000	0
chr1H	101320001	101420000	0
chr1H	101340001	101440000	0
chr1H	101360001	101460000	0
chr1H	101380001	101480000	0
chr1H	101400001	101500000	0
chr1H	101420001	101520000	0
chr1H	101440001	101540000	0
chr1H	101460001	101560000	0
chr1H	101480001	101580000	0
chr1H	101500001	101600000	0
chr1H	101520001	101620000	0
chr1H	101540001	101640000	0
chr1H	101560001	101660000	0
chr1H	101580001	101680000	0
chr1H	101600001	101700000	0
chr1H	101620001	101720000	0
chr1H	101640001	101740000	0
chr1H	101660001	101760000	0
chr1H	101680001	101780000	0
chr1H	101700001	101800000	0
chr1H	101720001	101820000	0
chr1H	101740001	101840000	0
chr1H	101760001	101860000	0.025974025974026
chr1H	101780001	101880000	0.038961038961039
chr1H	101800001	101900000	0.0588235294117647
chr1H	101820001	101920000	0.038961038961039
chr1H	101840001	101940000	0.038961038961039
chr1H	101860001	101960000	0.025974025974026
chr1H	101880001	101980000	0
chr1H	101900001	102000000	0
chr1H	101920001	102020000	0
chr1H	101940001	102040000	0
chr1H	101960001	102060000	0
chr1H	101980001	102080000	0
chr1H	102000001	102100000	0
chr1H	102020001	102120000	0
chr1H	102040001	102140000	0.428571428571429
chr1H	102060001	102160000	0.415584415584416
chr1H	102080001	102180000	0.428571428571429
chr1H	102100001	102200000	0.428571428571429
chr1H	102120001	102220000	0.428571428571429
chr1H	102140001	102240000	0
chr1H	102160001	102260000	0.0588235294117647
chr1H	102180001	102280000	0
chr1H	102200001	102300000	0
chr1H	102220001	102320000	0
chr1H	102240001	102340000	0
chr1H	102260001	102360000	0
chr1H	102280001	102380000	0
chr1H	102300001	102400000	0
chr1H	102320001	102420000	0
chr1H	102340001	102440000	0
chr1H	102360001	102460000	0
chr1H	102380001	102480000	0
chr1H	102400001	102500000	0
chr1H	102420001	102520000	0
chr1H	102440001	102540000	0
chr1H	102460001	102560000	0
chr1H	102480001	102580000	0
chr1H	102500001	102600000	0
chr1H	102520001	102620000	0
chr1H	102540001	102640000	0
chr1H	102560001	102660000	0
chr1H	102580001	102680000	0
chr1H	102600001	102700000	0
chr1H	102620001	102720000	0
chr1H	102640001	102740000	0
chr1H	102660001	102760000	0
chr1H	102680001	102780000	0
chr1H	102700001	102800000	0
chr1H	102720001	102820000	0
chr1H	102740001	102840000	0
chr1H	102760001	102860000	0
chr1H	102780001	102880000	0
chr1H	102800001	102900000	0
chr1H	102820001	102920000	0
chr1H	102840001	102940000	0
chr1H	102860001	102960000	0
chr1H	102880001	102980000	0
chr1H	102900001	103000000	0
chr1H	102920001	103020000	0
chr1H	102940001	103040000	0
chr1H	102960001	103060000	0
chr1H	102980001	103080000	0
chr1H	103000001	103100000	0
chr1H	103020001	103120000	0
chr1H	103040001	103140000	0
chr1H	103060001	103160000	0
chr1H	103080001	103180000	0
chr1H	103100001	103200000	0
chr1H	103120001	103220000	0
chr1H	103140001	103240000	0
chr1H	103160001	103260000	0
chr1H	103180001	103280000	0
chr1H	103200001	103300000	0
chr1H	103220001	103320000	0
chr1H	103240001	103340000	0
chr1H	103260001	103360000	0
chr1H	103280001	103380000	0
chr1H	103300001	103400000	0
chr1H	103320001	103420000	0
chr1H	103340001	103440000	0
chr1H	103360001	103460000	0
chr1H	103380001	103480000	0
chr1H	103400001	103500000	0
chr1H	103420001	103520000	0
chr1H	103440001	103540000	0
chr1H	103460001	103560000	0
chr1H	103480001	103580000	0
chr1H	103500001	103600000	0
chr1H	103520001	103620000	0
chr1H	103540001	103640000	0
chr1H	103560001	103660000	0
chr1H	103580001	103680000	0
chr1H	103600001	103700000	0
chr1H	103620001	103720000	0
chr1H	103640001	103740000	0
chr1H	103660001	103760000	0
chr1H	103680001	103780000	0
chr1H	103700001	103800000	0
chr1H	103720001	103820000	0
chr1H	103740001	103840000	0
chr1H	103760001	103860000	0
chr1H	103780001	103880000	0
chr1H	103800001	103900000	0
chr1H	103820001	103920000	0
chr1H	103840001	103940000	0
chr1H	103860001	103960000	0
chr1H	103880001	103980000	0
chr1H	103900001	104000000	0
chr1H	103920001	104020000	0
chr1H	103940001	104040000	0
chr1H	103960001	104060000	0
chr1H	103980001	104080000	0
chr1H	104000001	104100000	0
chr1H	104020001	104120000	0
chr1H	104040001	104140000	0
chr1H	104060001	104160000	0
chr1H	104080001	104180000	0
chr1H	104100001	104200000	0
chr1H	104120001	104220000	0
chr1H	104140001	104240000	0
chr1H	104160001	104260000	0
chr1H	104180001	104280000	0
chr1H	104200001	104300000	0
chr1H	104220001	104320000	0
chr1H	104240001	104340000	0
chr1H	104260001	104360000	0
chr1H	104280001	104380000	0
chr1H	104300001	104400000	0
chr1H	104320001	104420000	0
chr1H	104340001	104440000	0
chr1H	104360001	104460000	0
chr1H	104380001	104480000	0
chr1H	104400001	104500000	0
chr1H	104420001	104520000	0
chr1H	104440001	104540000	0
chr1H	104460001	104560000	0
chr1H	104480001	104580000	0
chr1H	104500001	104600000	0
chr1H	104520001	104620000	0
chr1H	104540001	104640000	0
chr1H	104560001	104660000	0
chr1H	104580001	104680000	0
chr1H	104600001	104700000	0
chr1H	104620001	104720000	0
chr1H	104640001	104740000	0
chr1H	104660001	104760000	0
chr1H	104680001	104780000	0
chr1H	104700001	104800000	0
chr1H	104720001	104820000	0
chr1H	104740001	104840000	0
chr1H	104760001	104860000	0
chr1H	104780001	104880000	0
chr1H	104800001	104900000	0
chr1H	104820001	104920000	0
chr1H	104840001	104940000	0
chr1H	104860001	104960000	0
chr1H	104880001	104980000	0
chr1H	104900001	105000000	0
chr1H	104920001	105020000	0
chr1H	104940001	105040000	0
chr1H	104960001	105060000	0
chr1H	104980001	105080000	0
chr1H	105000001	105100000	0
chr1H	105020001	105120000	0
chr1H	105040001	105140000	0
chr1H	105060001	105160000	0
chr1H	105080001	105180000	0
chr1H	105100001	105200000	0
chr1H	105120001	105220000	0
chr1H	105140001	105240000	0
chr1H	105160001	105260000	0
chr1H	105180001	105280000	0
chr1H	105200001	105300000	0
chr1H	105220001	105320000	0
chr1H	105240001	105340000	0.117647058823529
chr1H	105260001	105360000	0.0588235294117647
chr1H	105280001	105380000	0.0588235294117647
chr1H	105300001	105400000	0.0588235294117647
chr1H	105320001	105420000	0
chr1H	105340001	105440000	0
chr1H	105360001	105460000	0
chr1H	105380001	105480000	0
chr1H	105400001	105500000	0
chr1H	105420001	105520000	0
chr1H	105440001	105540000	0
chr1H	105460001	105560000	0
chr1H	105480001	105580000	0
chr1H	105500001	105600000	0
chr1H	105520001	105620000	0
chr1H	105540001	105640000	0
chr1H	105560001	105660000	0
chr1H	105580001	105680000	0
chr1H	105600001	105700000	0
chr1H	105620001	105720000	0
chr1H	105640001	105740000	0
chr1H	105660001	105760000	0
chr1H	105680001	105780000	0
chr1H	105700001	105800000	0
chr1H	105720001	105820000	0
chr1H	105740001	105840000	0
chr1H	105760001	105860000	0
chr1H	105780001	105880000	0
chr1H	105800001	105900000	0
chr1H	105820001	105920000	0
chr1H	105840001	105940000	0
chr1H	105860001	105960000	0
chr1H	105880001	105980000	0
chr1H	105900001	106000000	0
chr1H	105920001	106020000	0
chr1H	105940001	106040000	0
chr1H	105960001	106060000	0
chr1H	105980001	106080000	0
chr1H	106000001	106100000	0
chr1H	106020001	106120000	0
chr1H	106040001	106140000	0
chr1H	106060001	106160000	0
chr1H	106080001	106180000	0
chr1H	106100001	106200000	0
chr1H	106120001	106220000	0
chr1H	106140001	106240000	0
chr1H	106160001	106260000	0
chr1H	106180001	106280000	0
chr1H	106200001	106300000	0
chr1H	106220001	106320000	0
chr1H	106240001	106340000	0
chr1H	106260001	106360000	0
chr1H	106280001	106380000	0
chr1H	106300001	106400000	0
chr1H	106320001	106420000	0
chr1H	106340001	106440000	0
chr1H	106360001	106460000	0
chr1H	106380001	106480000	0
chr1H	106400001	106500000	0
chr1H	106420001	106520000	0
chr1H	106440001	106540000	0
chr1H	106460001	106560000	0
chr1H	106480001	106580000	0
chr1H	106500001	106600000	0
chr1H	106520001	106620000	0
chr1H	106540001	106640000	0
chr1H	106560001	106660000	0
chr1H	106580001	106680000	0
chr1H	106600001	106700000	0
chr1H	106620001	106720000	0
chr1H	106640001	106740000	0
chr1H	106660001	106760000	0
chr1H	106680001	106780000	0
chr1H	106700001	106800000	0
chr1H	106720001	106820000	0
chr1H	106740001	106840000	0
chr1H	106760001	106860000	0
chr1H	106780001	106880000	0
chr1H	106800001	106900000	0
chr1H	106820001	106920000	0
chr1H	106840001	106940000	0
chr1H	106860001	106960000	0
chr1H	106880001	106980000	0
chr1H	106900001	107000000	0
chr1H	106920001	107020000	0
chr1H	106940001	107040000	0
chr1H	106960001	107060000	0
chr1H	106980001	107080000	0
chr1H	107000001	107100000	0
chr1H	107020001	107120000	0
chr1H	107040001	107140000	0
chr1H	107060001	107160000	0
chr1H	107080001	107180000	0
chr1H	107100001	107200000	0
chr1H	107120001	107220000	0
chr1H	107140001	107240000	0
chr1H	107160001	107260000	0
chr1H	107180001	107280000	0
chr1H	107200001	107300000	0
chr1H	107220001	107320000	0.0064935064935065
chr1H	107240001	107340000	0.0064935064935065
chr1H	107260001	107360000	0.0064935064935065
chr1H	107280001	107380000	0.0064935064935065
chr1H	107300001	107400000	0
chr1H	107320001	107420000	0
chr1H	107340001	107440000	0
chr1H	107360001	107460000	0
chr1H	107380001	107480000	0
chr1H	107400001	107500000	0
chr1H	107420001	107520000	0
chr1H	107440001	107540000	0
chr1H	107460001	107560000	0
chr1H	107480001	107580000	0
chr1H	107500001	107600000	0
chr1H	107520001	107620000	0
chr1H	107540001	107640000	0
chr1H	107560001	107660000	0
chr1H	107580001	107680000	0
chr1H	107600001	107700000	0
chr1H	107620001	107720000	0
chr1H	107640001	107740000	0
chr1H	107660001	107760000	0
chr1H	107680001	107780000	0
chr1H	107700001	107800000	0
chr1H	107720001	107820000	0
chr1H	107740001	107840000	0
chr1H	107760001	107860000	0
chr1H	107780001	107880000	0
chr1H	107800001	107900000	0
chr1H	107820001	107920000	0
chr1H	107840001	107940000	0
chr1H	107860001	107960000	0
chr1H	107880001	107980000	0
chr1H	107900001	108000000	0
chr1H	107920001	108020000	0
chr1H	107940001	108040000	0
chr1H	107960001	108060000	0
chr1H	107980001	108080000	0
chr1H	108000001	108100000	0
chr1H	108020001	108120000	0
chr1H	108040001	108140000	0
chr1H	108060001	108160000	0
chr1H	108080001	108180000	0
chr1H	108100001	108200000	0
chr1H	108120001	108220000	0
chr1H	108140001	108240000	0
chr1H	108160001	108260000	0
chr1H	108180001	108280000	0
chr1H	108200001	108300000	0
chr1H	108220001	108320000	0
chr1H	108240001	108340000	0
chr1H	108260001	108360000	0
chr1H	108280001	108380000	0
chr1H	108300001	108400000	0
chr1H	108320001	108420000	0
chr1H	108340001	108440000	0
chr1H	108360001	108460000	0
chr1H	108380001	108480000	0
chr1H	108400001	108500000	0
chr1H	108420001	108520000	0
chr1H	108440001	108540000	0
chr1H	108460001	108560000	0
chr1H	108480001	108580000	0
chr1H	108500001	108600000	0
chr1H	108520001	108620000	0
chr1H	108540001	108640000	0
chr1H	108560001	108660000	0
chr1H	108580001	108680000	0
chr1H	108600001	108700000	0
chr1H	108620001	108720000	0
chr1H	108640001	108740000	0
chr1H	108660001	108760000	0
chr1H	108680001	108780000	0
chr1H	108700001	108800000	0
chr1H	108720001	108820000	0
chr1H	108740001	108840000	0
chr1H	108760001	108860000	0
chr1H	108780001	108880000	0
chr1H	108800001	108900000	0
chr1H	108820001	108920000	0
chr1H	108840001	108940000	0
chr1H	108860001	108960000	0
chr1H	108880001	108980000	0
chr1H	108900001	109000000	0
chr1H	108920001	109020000	0
chr1H	108940001	109040000	0
chr1H	108960001	109060000	0
chr1H	108980001	109080000	0
chr1H	109000001	109100000	0
chr1H	109020001	109120000	0
chr1H	109040001	109140000	0
chr1H	109060001	109160000	0
chr1H	109080001	109180000	0
chr1H	109100001	109200000	0
chr1H	109120001	109220000	0
chr1H	109140001	109240000	0
chr1H	109160001	109260000	0
chr1H	109180001	109280000	0
chr1H	109200001	109300000	0
chr1H	109220001	109320000	0
chr1H	109240001	109340000	0
chr1H	109260001	109360000	0
chr1H	109280001	109380000	0
chr1H	109300001	109400000	0
chr1H	109320001	109420000	0
chr1H	109340001	109440000	0
chr1H	109360001	109460000	0
chr1H	109380001	109480000	0
chr1H	109400001	109500000	0
chr1H	109420001	109520000	0
chr1H	109440001	109540000	0
chr1H	109460001	109560000	0
chr1H	109480001	109580000	0
chr1H	109500001	109600000	0
chr1H	109520001	109620000	0
chr1H	109540001	109640000	0
chr1H	109560001	109660000	0
chr1H	109580001	109680000	0
chr1H	109600001	109700000	0
chr1H	109620001	109720000	0
chr1H	109640001	109740000	0
chr1H	109660001	109760000	0
chr1H	109680001	109780000	0
chr1H	109700001	109800000	0
chr1H	109720001	109820000	0
chr1H	109740001	109840000	0
chr1H	109760001	109860000	0
chr1H	109780001	109880000	0
chr1H	109800001	109900000	0
chr1H	109820001	109920000	0
chr1H	109840001	109940000	0
chr1H	109860001	109960000	0
chr1H	109880001	109980000	0
chr1H	109900001	110000000	0
chr1H	109920001	110020000	0
chr1H	109940001	110040000	0
chr1H	109960001	110060000	0
chr1H	109980001	110080000	0
chr1H	110000001	110100000	0
chr1H	110020001	110120000	0
chr1H	110040001	110140000	0
chr1H	110060001	110160000	0
chr1H	110080001	110180000	0
chr1H	110100001	110200000	0
chr1H	110120001	110220000	0
chr1H	110140001	110240000	0
chr1H	110160001	110260000	0
chr1H	110180001	110280000	0
chr1H	110200001	110300000	0
chr1H	110220001	110320000	0
chr1H	110240001	110340000	0
chr1H	110260001	110360000	0
chr1H	110280001	110380000	0
chr1H	110300001	110400000	0
chr1H	110320001	110420000	0
chr1H	110340001	110440000	0
chr1H	110360001	110460000	0
chr1H	110380001	110480000	0
chr1H	110400001	110500000	0
chr1H	110420001	110520000	0
chr1H	110440001	110540000	0
chr1H	110460001	110560000	0
chr1H	110480001	110580000	0
chr1H	110500001	110600000	0
chr1H	110520001	110620000	0
chr1H	110540001	110640000	0
chr1H	110560001	110660000	0
chr1H	110580001	110680000	0
chr1H	110600001	110700000	0
chr1H	110620001	110720000	0
chr1H	110640001	110740000	0
chr1H	110660001	110760000	0
chr1H	110680001	110780000	0
chr1H	110700001	110800000	0
chr1H	110720001	110820000	0
chr1H	110740001	110840000	0
chr1H	110760001	110860000	0
chr1H	110780001	110880000	0
chr1H	110800001	110900000	0
chr1H	110820001	110920000	0
chr1H	110840001	110940000	0
chr1H	110860001	110960000	0
chr1H	110880001	110980000	0
chr1H	110900001	111000000	0
chr1H	110920001	111020000	0
chr1H	110940001	111040000	0
chr1H	110960001	111060000	0
chr1H	110980001	111080000	0
chr1H	111000001	111100000	0
chr1H	111020001	111120000	0
chr1H	111040001	111140000	0
chr1H	111060001	111160000	0
chr1H	111080001	111180000	0
chr1H	111100001	111200000	0
chr1H	111120001	111220000	0
chr1H	111140001	111240000	0
chr1H	111160001	111260000	0
chr1H	111180001	111280000	0
chr1H	111200001	111300000	0
chr1H	111220001	111320000	0
chr1H	111240001	111340000	0
chr1H	111260001	111360000	0
chr1H	111280001	111380000	0
chr1H	111300001	111400000	0
chr1H	111320001	111420000	0
chr1H	111340001	111440000	0
chr1H	111360001	111460000	0
chr1H	111380001	111480000	0
chr1H	111400001	111500000	0
chr1H	111420001	111520000	0
chr1H	111440001	111540000	0
chr1H	111460001	111560000	0
chr1H	111480001	111580000	0
chr1H	111500001	111600000	0
chr1H	111520001	111620000	0.103896103896104
chr1H	111540001	111640000	0.103896103896104
chr1H	111560001	111660000	0.103896103896104
chr1H	111580001	111680000	0.103896103896104
chr1H	111600001	111700000	0
chr1H	111620001	111720000	0
chr1H	111640001	111740000	0
chr1H	111660001	111760000	0
chr1H	111680001	111780000	0
chr1H	111700001	111800000	0
chr1H	111720001	111820000	0
chr1H	111740001	111840000	0
chr1H	111760001	111860000	0
chr1H	111780001	111880000	0
chr1H	111800001	111900000	0
chr1H	111820001	111920000	0
chr1H	111840001	111940000	0
chr1H	111860001	111960000	0
chr1H	111880001	111980000	0
chr1H	111900001	112000000	0
chr1H	111920001	112020000	0
chr1H	111940001	112040000	0
chr1H	111960001	112060000	0
chr1H	111980001	112080000	0
chr1H	112000001	112100000	0
chr1H	112020001	112120000	0
chr1H	112040001	112140000	0
chr1H	112060001	112160000	0
chr1H	112080001	112180000	0
chr1H	112100001	112200000	0
chr1H	112120001	112220000	0
chr1H	112140001	112240000	0
chr1H	112160001	112260000	0
chr1H	112180001	112280000	0
chr1H	112200001	112300000	0
chr1H	112220001	112320000	0
chr1H	112240001	112340000	0
chr1H	112260001	112360000	0
chr1H	112280001	112380000	0
chr1H	112300001	112400000	0
chr1H	112320001	112420000	0
chr1H	112340001	112440000	0
chr1H	112360001	112460000	0
chr1H	112380001	112480000	0
chr1H	112400001	112500000	0
chr1H	112420001	112520000	0
chr1H	112440001	112540000	0
chr1H	112460001	112560000	0
chr1H	112480001	112580000	0
chr1H	112500001	112600000	0
chr1H	112520001	112620000	0
chr1H	112540001	112640000	0
chr1H	112560001	112660000	0
chr1H	112580001	112680000	0
chr1H	112600001	112700000	0
chr1H	112620001	112720000	0
chr1H	112640001	112740000	0
chr1H	112660001	112760000	0
chr1H	112680001	112780000	0
chr1H	112700001	112800000	0
chr1H	112720001	112820000	0
chr1H	112740001	112840000	0
chr1H	112760001	112860000	0
chr1H	112780001	112880000	0
chr1H	112800001	112900000	0
chr1H	112820001	112920000	0
chr1H	112840001	112940000	0
chr1H	112860001	112960000	0
chr1H	112880001	112980000	0
chr1H	112900001	113000000	0
chr1H	112920001	113020000	0
chr1H	112940001	113040000	0
chr1H	112960001	113060000	0
chr1H	112980001	113080000	0
chr1H	113000001	113100000	0
chr1H	113020001	113120000	0
chr1H	113040001	113140000	0
chr1H	113060001	113160000	0
chr1H	113080001	113180000	0
chr1H	113100001	113200000	0
chr1H	113120001	113220000	0
chr1H	113140001	113240000	0
chr1H	113160001	113260000	0
chr1H	113180001	113280000	0
chr1H	113200001	113300000	0
chr1H	113220001	113320000	0
chr1H	113240001	113340000	0
chr1H	113260001	113360000	0
chr1H	113280001	113380000	0
chr1H	113300001	113400000	0
chr1H	113320001	113420000	0
chr1H	113340001	113440000	0
chr1H	113360001	113460000	0
chr1H	113380001	113480000	0
chr1H	113400001	113500000	0
chr1H	113420001	113520000	0
chr1H	113440001	113540000	0
chr1H	113460001	113560000	0
chr1H	113480001	113580000	0
chr1H	113500001	113600000	0
chr1H	113520001	113620000	0
chr1H	113540001	113640000	0
chr1H	113560001	113660000	0
chr1H	113580001	113680000	0
chr1H	113600001	113700000	0
chr1H	113620001	113720000	0
chr1H	113640001	113740000	0
chr1H	113660001	113760000	0
chr1H	113680001	113780000	0
chr1H	113700001	113800000	0
chr1H	113720001	113820000	0
chr1H	113740001	113840000	0
chr1H	113760001	113860000	0
chr1H	113780001	113880000	0
chr1H	113800001	113900000	0
chr1H	113820001	113920000	0
chr1H	113840001	113940000	0
chr1H	113860001	113960000	0
chr1H	113880001	113980000	0
chr1H	113900001	114000000	0
chr1H	113920001	114020000	0
chr1H	113940001	114040000	0
chr1H	113960001	114060000	0
chr1H	113980001	114080000	0
chr1H	114000001	114100000	0
chr1H	114020001	114120000	0
chr1H	114040001	114140000	0
chr1H	114060001	114160000	0
chr1H	114080001	114180000	0
chr1H	114100001	114200000	0
chr1H	114120001	114220000	0
chr1H	114140001	114240000	0
chr1H	114160001	114260000	0
chr1H	114180001	114280000	0
chr1H	114200001	114300000	0
chr1H	114220001	114320000	0
chr1H	114240001	114340000	0
chr1H	114260001	114360000	0
chr1H	114280001	114380000	0
chr1H	114300001	114400000	0
chr1H	114320001	114420000	0
chr1H	114340001	114440000	0
chr1H	114360001	114460000	0
chr1H	114380001	114480000	0
chr1H	114400001	114500000	0
chr1H	114420001	114520000	0
chr1H	114440001	114540000	0
chr1H	114460001	114560000	0
chr1H	114480001	114580000	0
chr1H	114500001	114600000	0
chr1H	114520001	114620000	0
chr1H	114540001	114640000	0
chr1H	114560001	114660000	0
chr1H	114580001	114680000	0
chr1H	114680001	114780000	0
chr1H	114700001	114800000	0
chr1H	114720001	114820000	0
chr1H	114740001	114840000	0
chr1H	114760001	114860000	0
chr1H	114780001	114880000	0
chr1H	114800001	114900000	0
